datetime,abs_datetime,t_ms,vP0,vP1,vP2,vF,rssi
2026-03-27 21:34:58.451,2026-03-27 21:34:58.485,19699,0.0057,0.4751,0.0046,0.1266,-6
2026-03-27 21:34:58.901,2026-03-27 21:34:59.650,20864,0.0068,0.4877,0.0052,0.1364,-11
2026-03-27 21:34:59.416,2026-03-27 21:35:00.702,21916,0.0061,0.4664,0.0060,0.1167,-14
2026-03-27 21:35:00.922,2026-03-27 21:35:01.712,22926,0.0043,0.4423,0.0061,0.1264,-20
2026-03-27 21:35:01.300,2026-03-27 21:35:02.695,23909,0.0057,0.4781,0.0044,0.1180,-16
2026-03-27 21:35:01.618,2026-03-27 21:35:03.667,24881,0.0044,0.4886,0.0063,0.1371,-20
2026-03-27 21:35:02.182,2026-03-27 21:35:04.844,26058,0.0058,0.4551,0.0063,0.1085,-19
2026-03-27 21:35:02.611,2026-03-27 21:35:06.034,27248,0.0050,0.4828,0.0042,0.1414,-12
2026-03-27 21:35:04.012,2026-03-27 21:35:06.977,28191,0.0055,0.4453,0.0063,0.1121,-20
2026-03-27 21:35:04.373,2026-03-27 21:35:07.952,29166,0.0052,0.4069,0.0050,0.1252,-17
2026-03-27 21:35:04.935,2026-03-27 21:35:08.956,30170,0.0050,0.4870,0.0042,0.1230,-6
2026-03-27 21:35:06.534,2026-03-27 21:35:10.033,31247,0.0057,0.4176,0.0052,0.1045,-5
2026-03-27 21:35:07.084,2026-03-27 21:35:10.857,32071,0.0058,0.4145,0.0068,0.1217,-8
2026-03-27 21:35:08.083,2026-03-27 21:35:11.782,32996,0.0067,0.4853,0.0043,0.1264,-12
2026-03-27 21:35:08.579,2026-03-27 21:35:12.960,34174,0.0055,0.4655,0.0044,0.1274,-6
2026-03-27 21:35:09.942,2026-03-27 21:35:13.939,35153,0.0062,0.4857,0.0054,0.1381,-15
2026-03-27 21:35:10.242,2026-03-27 21:35:14.978,36192,0.0065,0.4202,0.0047,0.1086,-13
2026-03-27 21:35:11.136,2026-03-27 21:35:15.994,37208,0.0041,0.4410,0.0051,0.1056,-5
2026-03-27 21:35:12.147,2026-03-27 21:35:16.946,38160,0.0054,0.4284,0.0068,0.1064,-6
2026-03-27 21:35:12.468,2026-03-27 21:35:17.997,39211,0.0064,0.4226,0.0046,0.1397,-19
2026-03-27 21:35:13.396,2026-03-27 21:35:19.194,40408,0.0063,0.4365,0.0061,0.1361,-10
2026-03-27 21:35:13.777,2026-03-27 21:35:20.299,41513,0.0053,0.4385,0.0045,0.1020,-5
2026-03-27 21:35:14.342,2026-03-27 21:35:21.176,42390,0.0062,0.4772,0.0061,0.1386,-5
2026-03-27 21:35:14.722,2026-03-27 21:35:22.095,43309,0.0057,0.4990,0.0043,0.1243,-6
2026-03-27 21:35:15.409,2026-03-27 21:35:23.004,44218,0.0065,0.4962,0.0069,0.1376,-6
2026-03-27 21:35:15.791,2026-03-27 21:35:23.817,45031,0.0058,0.4016,0.0058,0.1313,-6
2026-03-27 21:35:16.116,2026-03-27 21:35:24.941,46155,0.0065,0.4711,0.0052,0.1121,-20
2026-03-27 21:35:16.556,2026-03-27 21:35:26.087,47301,0.0044,0.4188,0.0064,0.1244,-10
2026-03-27 21:35:16.985,2026-03-27 21:35:27.038,48252,0.0043,0.4872,0.0060,0.1410,-14
2026-03-27 21:35:17.419,2026-03-27 21:35:28.143,49357,0.0042,0.4669,0.0050,0.1019,-20
2026-03-27 21:35:18.859,2026-03-27 21:35:29.205,50419,0.0070,0.4452,0.0050,0.1365,-20
2026-03-27 21:35:19.728,2026-03-27 21:35:30.078,51292,0.0055,0.4849,0.0051,0.1357,-20
2026-03-27 21:35:20.223,2026-03-27 21:35:31.226,52440,0.0055,0.4093,0.0062,0.1476,-18
2026-03-27 21:35:21.032,2026-03-27 21:35:32.146,53360,0.0052,0.4320,0.0042,0.1439,-17
2026-03-27 21:35:22.025,2026-03-27 21:35:33.036,54250,0.0066,0.4354,0.0047,0.1090,-17
2026-03-27 21:35:23.388,2026-03-27 21:35:34.181,55395,0.0059,0.4437,0.0041,0.1070,-11
2026-03-27 21:35:23.699,2026-03-27 21:35:35.170,56384,0.0043,0.4417,0.0064,0.1350,-6
2026-03-27 21:35:24.024,2026-03-27 21:35:36.247,57461,0.0068,0.4824,0.0042,0.1180,-15
2026-03-27 21:35:24.597,2026-03-27 21:35:37.405,58619,0.0041,0.4984,0.0048,0.1406,-16
2026-03-27 21:35:25.470,2026-03-27 21:35:38.236,59450,0.0056,0.4087,0.0055,0.1346,-16
2026-03-27 21:35:26.090,2026-03-27 21:35:39.381,60595,0.0049,0.4001,0.0055,0.1419,-16
2026-03-27 21:35:26.928,2026-03-27 21:35:40.308,61522,0.0067,0.4073,0.0069,0.1440,-16
2026-03-27 21:35:27.677,2026-03-27 21:35:41.152,62366,0.0043,0.4653,0.0059,0.1227,-6
2026-03-27 21:35:29.039,2026-03-27 21:35:42.097,63311,0.0048,0.4627,0.0057,0.1256,-19
2026-03-27 21:35:30.786,2026-03-27 21:35:42.919,64133,0.0063,0.4913,0.0063,0.1301,-10
2026-03-27 21:35:31.597,2026-03-27 21:35:44.097,65311,0.0059,0.4168,0.0069,0.1404,-5
2026-03-27 21:35:32.101,2026-03-27 21:35:45.031,66245,0.0052,0.4116,0.0042,0.1329,-17
2026-03-27 21:35:32.480,2026-03-27 21:35:46.204,67418,0.0066,0.4133,0.0045,0.1411,-15
2026-03-27 21:35:32.857,2026-03-27 21:35:47.027,68241,0.0046,0.4267,0.0050,0.1305,-13
2026-03-27 21:35:34.390,2026-03-27 21:35:48.068,69282,0.0058,0.4762,0.0056,0.1421,-9
2026-03-27 21:35:34.780,2026-03-27 21:35:48.999,70213,0.0053,0.4001,0.0054,0.1168,-10
2026-03-27 21:35:35.345,2026-03-27 21:35:50.012,71226,0.0045,0.4688,0.0053,0.1014,-14
2026-03-27 21:35:35.789,2026-03-27 21:35:50.813,72027,0.0067,0.4423,0.0042,0.1030,-8
2026-03-27 21:35:36.164,2026-03-27 21:35:51.933,73147,0.0059,0.4713,0.0070,0.1498,-9
2026-03-27 21:35:37.092,2026-03-27 21:35:52.837,74051,0.0062,0.4723,0.0057,0.1313,-11
2026-03-27 21:35:37.687,2026-03-27 21:35:53.646,74860,0.0057,0.4165,0.0047,0.1310,-13
2026-03-27 21:35:38.501,2026-03-27 21:35:54.669,75883,0.0047,0.4864,0.0042,0.1322,-15
2026-03-27 21:35:40.522,2026-03-27 21:35:55.786,77000,0.0048,0.4796,0.0060,0.1117,-11
2026-03-27 21:35:40.905,2026-03-27 21:35:56.640,77854,0.0055,0.4657,0.0064,0.1268,-13
2026-03-27 21:35:42.702,2026-03-27 21:35:57.704,78918,0.0048,0.4570,0.0065,0.1221,-18
2026-03-27 21:35:43.320,2026-03-27 21:35:58.794,80008,0.0041,0.4531,0.0064,0.1201,-12
2026-03-27 21:35:44.386,2026-03-27 21:35:59.950,81164,0.0058,0.4696,0.0065,0.1475,-20
2026-03-27 21:35:44.833,2026-03-27 21:36:00.841,82055,0.0046,0.4308,0.0051,0.1187,-5
2026-03-27 21:35:45.153,2026-03-27 21:36:01.672,82886,0.0048,0.4340,0.0044,0.1169,-14
2026-03-27 21:35:45.597,2026-03-27 21:36:02.531,83745,0.0065,0.4046,0.0061,0.1499,-18
2026-03-27 21:35:46.042,2026-03-27 21:36:03.637,84851,0.0063,0.4639,0.0044,0.1422,-14
2026-03-27 21:35:47.155,2026-03-27 21:36:04.530,85744,0.0063,0.4313,0.0068,0.1191,-15
2026-03-27 21:35:47.539,2026-03-27 21:36:05.674,86888,0.0061,0.4567,0.0047,0.1016,-6
2026-03-27 21:35:47.981,2026-03-27 21:36:06.586,87800,0.0059,0.4027,0.0040,0.1391,-5
2026-03-27 21:35:49.099,2026-03-27 21:36:07.628,88842,0.0048,0.4161,0.0055,0.1009,-7
2026-03-27 21:35:49.598,2026-03-27 21:36:08.718,89932,0.0044,0.4506,0.0049,0.1081,-15
2026-03-27 21:35:49.957,2026-03-27 21:36:09.907,91121,0.0045,0.4585,0.0055,0.1246,-7
2026-03-27 21:35:50.330,2026-03-27 21:36:11.063,92277,0.0069,0.4157,0.0066,0.1233,-19
2026-03-27 21:35:51.249,2026-03-27 21:36:12.140,93354,0.0058,0.4023,0.0041,0.1044,-17
2026-03-27 21:35:52.192,2026-03-27 21:36:13.253,94467,0.0046,0.4824,0.0049,0.1478,-7
2026-03-27 21:35:52.747,2026-03-27 21:36:14.405,95619,0.0056,0.4720,0.0063,0.1109,-9
2026-03-27 21:35:53.900,2026-03-27 21:36:15.419,96633,0.0065,0.4668,0.0058,0.1249,-9
2026-03-27 21:35:56.094,2026-03-27 21:36:16.248,97462,0.0059,0.4387,0.0063,0.1263,-10
2026-03-27 21:35:58.143,2026-03-27 21:36:17.147,98361,0.0069,0.4612,0.0045,0.1214,-20
2026-03-27 21:35:58.446,2026-03-27 21:36:18.105,99319,0.0069,0.4468,0.0064,0.1306,-10
2026-03-27 21:35:59.373,2026-03-27 21:36:19.121,100335,0.0065,0.4403,0.0069,0.1142,-7
2026-03-27 21:35:59.822,2026-03-27 21:36:20.092,101306,0.0068,0.4930,0.0058,0.1209,-10
2026-03-27 21:36:00.454,2026-03-27 21:36:21.146,102360,0.0070,0.4409,0.0069,0.1150,-8
2026-03-27 21:36:00.903,2026-03-27 21:36:22.142,103356,0.0042,0.4036,0.0063,0.1453,-13
2026-03-27 21:36:02.399,2026-03-27 21:36:23.025,104239,0.0068,0.4515,0.0051,0.1330,-18
2026-03-27 21:36:02.828,2026-03-27 21:36:23.872,105086,0.0063,0.4867,0.0041,0.1318,-8
2026-03-27 21:36:04.317,2026-03-27 21:36:24.703,105917,0.0044,0.4439,0.0041,0.1488,-17
2026-03-27 21:36:04.687,2026-03-27 21:36:25.668,106882,0.0065,0.4363,0.0052,0.1367,-16
2026-03-27 21:36:05.627,2026-03-27 21:36:26.692,107906,0.0045,0.4422,0.0045,0.1438,-17
2026-03-27 21:36:06.738,2026-03-27 21:36:27.581,108795,0.0069,0.4989,0.0053,0.1444,-11
2026-03-27 21:36:07.174,2026-03-27 21:36:28.424,109638,0.0047,0.4043,0.0066,0.1163,-9
2026-03-27 21:36:07.619,2026-03-27 21:36:29.281,110495,0.0066,0.4784,0.0058,0.1273,-14
2026-03-27 21:36:08.589,2026-03-27 21:36:30.190,111404,0.0052,0.4011,0.0052,0.1017,-12
2026-03-27 21:36:09.750,2026-03-27 21:36:31.197,112411,0.0057,0.4585,0.0042,0.1088,-19
2026-03-27 21:36:10.626,2026-03-27 21:36:32.357,113571,0.0068,0.4812,0.0051,0.1406,-10
2026-03-27 21:36:11.074,2026-03-27 21:36:33.245,114459,0.0062,0.4048,0.0053,0.1475,-6
2026-03-27 21:36:12.644,2026-03-27 21:36:34.417,115631,0.0068,0.5000,0.0048,0.1148,-9
2026-03-27 21:36:13.520,2026-03-27 21:36:35.509,116723,0.0057,0.4205,0.0053,0.1093,-7
2026-03-27 21:36:15.203,2026-03-27 21:36:36.394,117608,0.0067,0.4807,0.0056,0.1029,-11
2026-03-27 21:36:15.763,2026-03-27 21:36:37.313,118527,0.0051,0.4014,0.0045,0.1209,-7
2026-03-27 21:36:16.878,2026-03-27 21:36:38.192,119406,0.0056,0.4576,0.0066,0.1019,-7
2026-03-27 21:36:18.951,2026-03-27 21:36:39.374,120588,0.0048,0.4063,0.0049,0.1125,-7
2026-03-27 21:36:20.192,2026-03-27 21:36:40.407,121621,0.0063,0.4104,0.0057,0.1294,-13
2026-03-27 21:36:21.310,2026-03-27 21:36:41.526,122740,0.0063,0.4383,0.0048,0.1496,-17
2026-03-27 21:36:23.358,2026-03-27 21:36:42.724,123938,0.0067,0.4516,0.0050,0.1167,-18
2026-03-27 21:36:23.855,2026-03-27 21:36:43.598,124812,0.0043,0.4288,0.0059,0.1094,-9
2026-03-27 21:36:25.776,2026-03-27 21:36:44.415,125629,0.0043,0.4426,0.0051,0.1299,-9
2026-03-27 21:36:26.268,2026-03-27 21:36:45.517,126731,0.0054,0.4796,0.0062,0.1195,-20
2026-03-27 21:36:27.684,2026-03-27 21:36:46.506,127720,0.0044,0.4351,0.0040,0.1338,-5
2026-03-27 21:36:28.133,2026-03-27 21:36:47.522,128736,0.0062,0.4928,0.0042,0.1498,-13
2026-03-27 21:36:28.568,2026-03-27 21:36:48.391,129605,0.0052,0.4331,0.0045,0.1493,-16
2026-03-27 21:36:29.075,2026-03-27 21:36:49.312,130526,0.0053,0.4370,0.0049,0.1482,-11
2026-03-27 21:36:29.700,2026-03-27 21:36:50.241,131455,0.0043,0.4890,0.0050,0.1332,-11
2026-03-27 21:36:30.146,2026-03-27 21:36:51.329,132543,0.0058,0.4567,0.0068,0.1042,-5
2026-03-27 21:36:30.582,2026-03-27 21:36:52.480,133694,0.0040,0.4673,0.0063,0.1133,-17
2026-03-27 21:36:33.058,2026-03-27 21:36:53.303,134517,0.0047,0.4591,0.0065,0.1068,-18
2026-03-27 21:36:33.438,2026-03-27 21:36:54.495,135709,0.0066,0.4568,0.0048,0.1275,-18
2026-03-27 21:36:33.876,2026-03-27 21:36:55.467,136681,0.0041,0.4554,0.0043,0.1273,-18
2026-03-27 21:36:34.308,2026-03-27 21:36:56.305,137519,0.0064,0.4033,0.0059,0.1146,-5
2026-03-27 21:36:34.915,2026-03-27 21:36:57.281,138495,0.0047,0.4082,0.0066,0.1129,-5
2026-03-27 21:36:35.288,2026-03-27 21:36:58.463,139677,0.0059,0.4037,0.0061,0.1129,-14
2026-03-27 21:36:35.679,2026-03-27 21:36:59.570,140784,0.0064,0.4663,0.0065,0.1054,-14
2026-03-27 21:36:37.802,2026-03-27 21:37:00.562,141776,0.0041,0.4540,0.0047,0.1220,-19
2026-03-27 21:36:38.241,2026-03-27 21:37:01.480,142694,0.0050,0.4547,0.0048,0.1199,-17
2026-03-27 21:36:38.676,2026-03-27 21:37:02.333,143547,0.0052,0.4533,0.0043,0.1468,-5
2026-03-27 21:36:39.110,2026-03-27 21:37:03.280,144494,0.0067,0.4557,0.0048,0.1246,-16
2026-03-27 21:36:42.942,2026-03-27 21:37:04.238,145452,0.0056,0.4691,0.0069,0.1485,-16
2026-03-27 21:36:44.247,2026-03-27 21:37:05.255,146469,0.0057,0.4627,0.0064,0.1058,-11
2026-03-27 21:36:44.551,2026-03-27 21:37:06.296,147510,0.0057,0.4820,0.0040,0.1216,-19
2026-03-27 21:36:45.610,2026-03-27 21:37:07.237,148451,0.0069,0.4784,0.0044,0.1018,-11
2026-03-27 21:36:46.812,2026-03-27 21:37:08.053,149267,0.0060,0.4444,0.0046,0.1011,-9
2026-03-27 21:36:47.346,2026-03-27 21:37:09.005,150219,0.0058,0.4653,0.0042,0.1090,-19
2026-03-27 21:36:49.478,2026-03-27 21:37:09.830,151044,0.0053,0.4820,0.0060,0.1407,-9
2026-03-27 21:36:50.328,2026-03-27 21:37:10.647,151861,0.0050,0.4708,0.0046,0.1070,-13
2026-03-27 21:36:50.924,2026-03-27 21:37:11.524,152738,0.0064,0.4171,0.0060,0.1114,-6
2026-03-27 21:36:51.305,2026-03-27 21:37:12.710,153924,0.0051,0.4811,0.0067,0.1494,-5
2026-03-27 21:36:51.558,2026-03-27 21:37:13.709,154923,0.0063,0.4451,0.0067,0.1184,-5
2026-03-27 21:36:52.582,2026-03-27 21:37:14.857,156071,0.0044,0.4854,0.0057,0.1480,-9
2026-03-27 21:36:53.508,2026-03-27 21:37:15.961,157175,0.0062,0.4578,0.0051,0.1430,-18
2026-03-27 21:36:55.322,2026-03-27 21:37:16.946,158160,0.0050,0.4145,0.0067,0.1441,-12
2026-03-27 21:36:57.146,2026-03-27 21:37:18.095,159309,0.0063,0.4322,0.0043,0.1386,-10
2026-03-27 21:36:57.540,2026-03-27 21:37:19.031,160245,0.0054,0.4415,0.0047,0.1368,-13
2026-03-27 21:36:57.858,2026-03-27 21:37:20.217,161431,0.0062,0.4216,0.0048,0.1268,-17
2026-03-27 21:36:58.250,2026-03-27 21:37:21.166,162380,0.0049,0.4296,0.0057,0.1483,-11
2026-03-27 21:36:58.580,2026-03-27 21:37:22.084,163298,0.0069,0.4910,0.0058,0.1135,-9
2026-03-27 21:36:59.326,2026-03-27 21:37:23.152,164366,0.0062,0.4629,0.0062,0.1358,-7
2026-03-27 21:36:59.853,2026-03-27 21:37:24.144,165358,0.0052,0.4366,0.0045,0.1075,-20
2026-03-27 21:37:00.418,2026-03-27 21:37:25.336,166550,0.0046,0.4456,0.0045,0.1374,-15
2026-03-27 21:37:00.840,2026-03-27 21:37:26.430,167644,0.0058,0.4327,0.0059,0.1198,-19
2026-03-27 21:37:01.480,2026-03-27 21:37:27.583,168797,0.0052,0.4912,0.0061,0.1404,-7
2026-03-27 21:37:02.287,2026-03-27 21:37:28.503,169717,0.0069,0.4779,0.0063,0.1263,-5
2026-03-27 21:37:03.527,2026-03-27 21:37:29.663,170877,0.0052,0.4900,0.0064,0.1125,-17
2026-03-27 21:37:03.952,2026-03-27 21:37:30.616,171830,0.0049,0.4012,0.0048,0.1302,-18
2026-03-27 21:37:04.459,2026-03-27 21:37:31.555,172769,0.0048,0.4235,0.0057,0.1365,-16
2026-03-27 21:37:06.954,2026-03-27 21:37:32.713,173927,0.0041,0.4477,0.0051,0.1434,-17
2026-03-27 21:37:07.809,2026-03-27 21:37:33.821,175035,0.0051,0.4549,0.0052,0.1243,-16
2026-03-27 21:37:08.187,2026-03-27 21:37:34.792,176006,0.0049,0.4733,0.0051,0.1078,-14
2026-03-27 21:37:08.571,2026-03-27 21:37:35.666,176880,0.0066,0.4088,0.0053,0.1166,-16
2026-03-27 21:37:10.565,2026-03-27 21:37:36.572,177786,0.0063,0.4029,0.0063,0.1298,-19
2026-03-27 21:37:10.878,2026-03-27 21:37:37.656,178870,0.0044,0.4286,0.0059,0.1359,-15
2026-03-27 21:37:11.340,2026-03-27 21:37:38.555,179769,0.0054,0.4746,0.0050,0.1285,-9
2026-03-27 21:37:14.041,2026-03-27 21:37:39.429,180643,0.0070,0.4016,0.0049,0.1276,-8
2026-03-27 21:37:14.590,2026-03-27 21:37:40.473,181687,0.0058,0.4523,0.0043,0.1316,-13
2026-03-27 21:37:15.397,2026-03-27 21:37:41.300,182514,0.0064,0.4568,0.0043,0.1284,-8
2026-03-27 21:37:17.683,2026-03-27 21:37:42.364,183578,0.0046,0.4553,0.0053,0.1020,-7
2026-03-27 21:37:18.897,2026-03-27 21:37:43.447,184661,0.0048,0.4079,0.0054,0.1149,-17
2026-03-27 21:37:20.941,2026-03-27 21:37:44.641,185855,0.0063,0.4278,0.0045,0.1421,-18
2026-03-27 21:37:22.093,2026-03-27 21:37:45.645,186859,0.0042,0.4404,0.0070,0.1028,-16
2026-03-27 21:37:24.194,2026-03-27 21:37:46.619,187833,0.0052,0.4231,0.0045,0.1130,-8
2026-03-27 21:37:25.613,2026-03-27 21:37:47.490,188704,0.0052,0.4619,0.0048,0.1193,-12
2026-03-27 21:37:26.179,2026-03-27 21:37:48.302,189516,0.0063,0.4500,0.0070,0.1014,-19
2026-03-27 21:37:27.406,2026-03-27 21:37:49.141,190355,0.0064,0.4593,0.0063,0.1484,-5
2026-03-27 21:37:28.519,2026-03-27 21:37:50.293,191507,0.0064,0.4558,0.0058,0.1059,-17
2026-03-27 21:37:29.082,2026-03-27 21:37:51.216,192430,0.0060,0.4705,0.0052,0.1433,-17
2026-03-27 21:37:29.590,2026-03-27 21:37:52.406,193620,0.0061,0.4819,0.0067,0.1299,-12
2026-03-27 21:37:30.850,2026-03-27 21:37:53.418,194632,0.0051,0.4591,0.0068,0.1092,-11
2026-03-27 21:37:31.784,2026-03-27 21:37:54.274,195488,0.0063,0.4865,0.0048,0.1092,-18
2026-03-27 21:37:33.850,2026-03-27 21:37:55.368,196582,0.0049,0.4295,0.0060,0.1149,-19
2026-03-27 21:37:35.785,2026-03-27 21:37:56.339,197553,0.0041,0.4648,0.0054,0.1195,-5
2026-03-27 21:37:36.165,2026-03-27 21:37:57.414,198628,0.0043,0.4266,0.0064,0.1367,-5
2026-03-27 21:37:37.421,2026-03-27 21:37:58.449,199663,0.0069,0.4822,0.0061,0.1204,-15
2026-03-27 21:37:37.864,2026-03-27 21:37:59.453,200667,0.0047,0.4568,0.0069,0.1490,-16
2026-03-27 21:37:38.240,2026-03-27 21:38:00.628,201842,0.0042,0.4977,0.0051,0.1368,-20
2026-03-27 21:37:38.675,2026-03-27 21:38:01.585,202799,0.0043,0.4667,0.0070,0.1402,-8
2026-03-27 21:37:40.795,2026-03-27 21:38:02.433,203647,0.0055,0.4627,0.0052,0.1074,-9
2026-03-27 21:37:41.422,2026-03-27 21:38:03.412,204626,0.0043,0.4914,0.0044,0.1130,-13
2026-03-27 21:37:43.668,2026-03-27 21:38:04.490,205704,0.0068,0.4779,0.0043,0.1321,-16
2026-03-27 21:37:43.977,2026-03-27 21:38:05.409,206623,0.0064,0.4553,0.0055,0.1332,-12
2026-03-27 21:37:44.536,2026-03-27 21:38:06.538,207752,0.0064,0.4032,0.0049,0.1198,-12
2026-03-27 21:37:46.701,2026-03-27 21:38:07.636,208850,0.0043,0.4465,0.0059,0.1221,-17
2026-03-27 21:37:47.133,2026-03-27 21:38:08.613,209827,0.0070,0.4896,0.0065,0.1255,-5
2026-03-27 21:37:47.631,2026-03-27 21:38:09.709,210923,0.0058,0.4886,0.0070,0.1289,-20
2026-03-27 21:37:50.432,2026-03-27 21:38:10.639,211853,0.0058,0.4952,0.0054,0.1040,-18
2026-03-27 21:37:50.828,2026-03-27 21:38:11.491,212705,0.0049,0.4130,0.0054,0.1274,-7
2026-03-27 21:37:51.199,2026-03-27 21:38:12.312,213526,0.0068,0.4289,0.0070,0.1348,-13
2026-03-27 21:37:52.747,2026-03-27 21:38:13.257,214471,0.0063,0.4221,0.0052,0.1278,-13
2026-03-27 21:37:53.302,2026-03-27 21:38:14.139,215353,0.0059,0.4405,0.0057,0.1172,-11
2026-03-27 21:37:53.732,2026-03-27 21:38:15.037,216251,0.0066,0.4903,0.0045,0.1457,-16
2026-03-27 21:37:54.297,2026-03-27 21:38:16.178,217392,0.0063,0.4714,0.0059,0.1370,-8
2026-03-27 21:37:54.866,2026-03-27 21:38:17.318,218532,0.0051,0.4561,0.0054,0.1097,-6
2026-03-27 21:37:55.617,2026-03-27 21:38:18.251,219465,0.0063,0.4180,0.0056,0.1426,-10
2026-03-27 21:37:56.551,2026-03-27 21:38:19.390,220604,0.0058,0.4963,0.0053,0.1217,-13
2026-03-27 21:37:57.409,2026-03-27 21:38:20.224,221438,0.0044,0.4888,0.0057,0.1366,-20
2026-03-27 21:37:57.727,2026-03-27 21:38:21.104,222318,0.0045,0.4636,0.0050,0.1199,-13
2026-03-27 21:37:58.226,2026-03-27 21:38:22.171,223385,0.0066,0.4977,0.0065,0.1330,-14
2026-03-27 21:37:58.582,2026-03-27 21:38:23.295,224509,0.0047,0.4885,0.0065,0.1210,-18
2026-03-27 21:37:59.143,2026-03-27 21:38:24.139,225353,0.0070,0.4389,0.0051,0.1353,-6
2026-03-27 21:37:59.691,2026-03-27 21:38:25.281,226495,0.0066,0.4256,0.0043,0.1113,-20
2026-03-27 21:38:01.106,2026-03-27 21:38:26.208,227422,0.0061,0.4477,0.0066,0.1118,-14
2026-03-27 21:38:01.966,2026-03-27 21:38:27.029,228243,0.0062,0.4149,0.0070,0.1334,-19
2026-03-27 21:38:02.961,2026-03-27 21:38:28.022,229236,0.0065,0.4269,0.0052,0.1430,-14
