datetime,abs_datetime,t_ms,vP0,vP1,vP2,vF,rssi
2026-03-27 18:00:16.337,2026-03-27 18:00:24.318,27638,0.0041,0.4643,0.0044,0.1183,-9
2026-03-27 18:00:17.081,2026-03-27 18:00:25.399,28719,0.0053,0.4392,0.0053,0.1168,-15
2026-03-27 18:00:17.533,2026-03-27 18:00:26.571,29891,0.0057,0.4783,0.0063,0.1159,-7
2026-03-27 18:00:17.873,2026-03-27 18:00:27.641,30961,0.0041,0.4230,0.0042,0.1245,-10
2026-03-27 18:00:18.741,2026-03-27 18:00:28.794,32114,0.0041,0.4803,0.0065,0.1367,-20
2026-03-27 18:00:19.508,2026-03-27 18:00:29.709,33029,0.0068,0.4167,0.0065,0.1353,-6
2026-03-27 18:00:21.220,2026-03-27 18:00:30.869,34189,0.0061,0.4476,0.0063,0.1353,-6
2026-03-27 18:00:22.296,2026-03-27 18:00:31.999,35319,0.0051,0.4563,0.0044,0.1143,-10
2026-03-27 18:00:23.882,2026-03-27 18:00:32.939,36259,0.0059,0.4305,0.0051,0.1219,-8
2026-03-27 18:00:24.284,2026-03-27 18:00:34.004,37324,0.0065,0.4972,0.0069,0.1443,-10
2026-03-27 18:00:24.906,2026-03-27 18:00:35.108,38428,0.0060,0.4802,0.0046,0.1089,-5
2026-03-27 18:00:26.527,2026-03-27 18:00:36.076,39396,0.0055,0.4300,0.0059,0.1417,-20
2026-03-27 18:00:27.180,2026-03-27 18:00:37.010,40330,0.0054,0.4168,0.0049,0.1476,-10
2026-03-27 18:00:27.764,2026-03-27 18:00:37.999,41319,0.0047,0.4289,0.0062,0.1097,-8
2026-03-27 18:00:29.170,2026-03-27 18:00:38.806,42126,0.0066,0.4067,0.0056,0.1087,-16
2026-03-27 18:00:31.113,2026-03-27 18:00:39.912,43232,0.0059,0.4621,0.0050,0.1112,-18
2026-03-27 18:00:31.612,2026-03-27 18:00:40.811,44131,0.0069,0.4542,0.0041,0.1334,-15
2026-03-27 18:00:33.417,2026-03-27 18:00:41.956,45276,0.0052,0.4160,0.0065,0.1099,-12
2026-03-27 18:00:33.773,2026-03-27 18:00:42.951,46271,0.0045,0.4925,0.0059,0.1431,-15
2026-03-27 18:00:34.655,2026-03-27 18:00:43.762,47082,0.0043,0.4093,0.0049,0.1006,-10
2026-03-27 18:00:35.075,2026-03-27 18:00:44.918,48238,0.0048,0.4200,0.0065,0.1380,-15
2026-03-27 18:00:35.556,2026-03-27 18:00:45.845,49165,0.0047,0.4694,0.0047,0.1038,-6
2026-03-27 18:00:35.824,2026-03-27 18:00:46.766,50086,0.0047,0.4513,0.0061,0.1251,-11
2026-03-27 18:00:36.142,2026-03-27 18:00:47.889,51209,0.0040,0.4995,0.0060,0.1229,-19
2026-03-27 18:00:37.428,2026-03-27 18:00:48.910,52230,0.0063,0.4320,0.0043,0.1453,-14
2026-03-27 18:00:38.019,2026-03-27 18:00:49.946,53266,0.0050,0.4937,0.0069,0.1321,-17
2026-03-27 18:00:38.579,2026-03-27 18:00:51.102,54422,0.0056,0.4057,0.0047,0.1277,-20
2026-03-27 18:00:40.183,2026-03-27 18:00:52.276,55596,0.0058,0.4528,0.0063,0.1309,-10
2026-03-27 18:00:40.605,2026-03-27 18:00:53.337,56657,0.0059,0.4913,0.0052,0.1004,-18
2026-03-27 18:00:41.581,2026-03-27 18:00:54.319,57639,0.0060,0.4468,0.0054,0.1430,-15
2026-03-27 18:00:42.323,2026-03-27 18:00:55.131,58451,0.0065,0.4621,0.0050,0.1026,-9
2026-03-27 18:00:42.882,2026-03-27 18:00:56.126,59446,0.0053,0.4082,0.0050,0.1437,-14
2026-03-27 18:00:44.168,2026-03-27 18:00:56.979,60299,0.0041,0.4734,0.0049,0.1180,-18
2026-03-27 18:00:44.593,2026-03-27 18:00:58.098,61418,0.0049,0.4360,0.0043,0.1161,-7
2026-03-27 18:00:44.901,2026-03-27 18:00:59.143,62463,0.0058,0.4554,0.0065,0.1364,-5
2026-03-27 18:00:45.559,2026-03-27 18:01:00.171,63491,0.0041,0.4994,0.0052,0.1272,-16
2026-03-27 18:00:46.060,2026-03-27 18:01:01.266,64586,0.0049,0.4159,0.0059,0.1013,-19
2026-03-27 18:00:46.577,2026-03-27 18:01:02.361,65681,0.0062,0.4571,0.0049,0.1420,-8
2026-03-27 18:00:46.933,2026-03-27 18:01:03.532,66852,0.0051,0.4208,0.0061,0.1115,-9
2026-03-27 18:00:48.239,2026-03-27 18:01:04.532,67852,0.0062,0.4256,0.0055,0.1247,-8
2026-03-27 18:00:48.609,2026-03-27 18:01:05.656,68976,0.0049,0.4159,0.0048,0.1227,-18
2026-03-27 18:00:50.959,2026-03-27 18:01:06.546,69866,0.0048,0.4935,0.0048,0.1213,-8
2026-03-27 18:00:51.270,2026-03-27 18:01:07.398,70718,0.0053,0.4171,0.0063,0.1066,-12
2026-03-27 18:00:52.081,2026-03-27 18:01:08.435,71755,0.0070,0.4541,0.0060,0.1100,-5
2026-03-27 18:00:53.665,2026-03-27 18:01:09.493,72813,0.0042,0.4986,0.0061,0.1024,-16
2026-03-27 18:00:55.213,2026-03-27 18:01:10.608,73928,0.0042,0.4879,0.0056,0.1305,-5
2026-03-27 18:00:55.903,2026-03-27 18:01:11.425,74745,0.0051,0.4535,0.0050,0.1336,-9
2026-03-27 18:00:56.822,2026-03-27 18:01:12.315,75635,0.0046,0.4883,0.0042,0.1022,-17
2026-03-27 18:00:59.368,2026-03-27 18:01:13.212,76532,0.0070,0.4263,0.0061,0.1141,-17
2026-03-27 18:01:00.027,2026-03-27 18:01:14.403,77723,0.0069,0.4020,0.0055,0.1076,-17
2026-03-27 18:01:00.466,2026-03-27 18:01:15.507,78827,0.0057,0.4187,0.0054,0.1059,-8
2026-03-27 18:01:01.087,2026-03-27 18:01:16.611,79931,0.0062,0.4377,0.0049,0.1217,-16
2026-03-27 18:01:02.435,2026-03-27 18:01:17.591,80911,0.0066,0.4273,0.0046,0.1013,-8
2026-03-27 18:01:03.424,2026-03-27 18:01:18.696,82016,0.0055,0.4900,0.0066,0.1316,-6
2026-03-27 18:01:04.794,2026-03-27 18:01:19.758,83078,0.0052,0.4341,0.0061,0.1360,-9
2026-03-27 18:01:06.412,2026-03-27 18:01:20.899,84219,0.0050,0.4306,0.0058,0.1074,-14
2026-03-27 18:01:07.403,2026-03-27 18:01:21.841,85161,0.0046,0.4126,0.0067,0.1323,-18
2026-03-27 18:01:10.173,2026-03-27 18:01:22.795,86115,0.0044,0.4403,0.0049,0.1472,-17
2026-03-27 18:01:11.626,2026-03-27 18:01:23.618,86938,0.0046,0.4181,0.0060,0.1323,-15
2026-03-27 18:01:13.058,2026-03-27 18:01:24.697,88017,0.0053,0.4710,0.0056,0.1360,-16
2026-03-27 18:01:13.370,2026-03-27 18:01:25.500,88820,0.0042,0.4539,0.0041,0.1331,-9
2026-03-27 18:01:14.362,2026-03-27 18:01:26.643,89963,0.0052,0.4574,0.0066,0.1080,-13
2026-03-27 18:01:14.924,2026-03-27 18:01:27.624,90944,0.0063,0.4577,0.0042,0.1024,-11
2026-03-27 18:01:16.914,2026-03-27 18:01:28.474,91794,0.0041,0.4289,0.0057,0.1252,-16
2026-03-27 18:01:17.284,2026-03-27 18:01:29.490,92810,0.0062,0.4006,0.0053,0.1149,-19
2026-03-27 18:01:17.838,2026-03-27 18:01:30.491,93811,0.0058,0.4106,0.0045,0.1235,-14
2026-03-27 18:01:18.336,2026-03-27 18:01:31.342,94662,0.0045,0.4055,0.0053,0.1056,-9
2026-03-27 18:01:19.831,2026-03-27 18:01:32.538,95858,0.0042,0.4112,0.0068,0.1119,-17
2026-03-27 18:01:20.142,2026-03-27 18:01:33.517,96837,0.0041,0.4606,0.0070,0.1085,-12
2026-03-27 18:01:20.451,2026-03-27 18:01:34.509,97829,0.0042,0.4854,0.0063,0.1188,-5
2026-03-27 18:01:20.826,2026-03-27 18:01:35.366,98686,0.0045,0.4153,0.0060,0.1223,-11
2026-03-27 18:01:22.865,2026-03-27 18:01:36.465,99785,0.0041,0.4316,0.0050,0.1225,-9
2026-03-27 18:01:24.107,2026-03-27 18:01:37.410,100730,0.0052,0.4685,0.0069,0.1107,-15
2026-03-27 18:01:24.665,2026-03-27 18:01:38.427,101747,0.0050,0.4795,0.0046,0.1130,-18
2026-03-27 18:01:25.157,2026-03-27 18:01:39.390,102710,0.0047,0.4387,0.0046,0.1284,-16
2026-03-27 18:01:25.586,2026-03-27 18:01:40.446,103766,0.0041,0.4382,0.0062,0.1457,-7
2026-03-27 18:01:25.960,2026-03-27 18:01:41.491,104811,0.0068,0.4474,0.0051,0.1481,-8
2026-03-27 18:01:26.762,2026-03-27 18:01:42.361,105681,0.0056,0.4843,0.0052,0.1100,-5
2026-03-27 18:01:30.485,2026-03-27 18:01:43.256,106576,0.0043,0.4892,0.0047,0.1469,-14
2026-03-27 18:01:32.259,2026-03-27 18:01:44.116,107436,0.0068,0.4273,0.0065,0.1142,-7
2026-03-27 18:01:33.688,2026-03-27 18:01:45.039,108359,0.0043,0.4503,0.0041,0.1323,-17
2026-03-27 18:01:35.053,2026-03-27 18:01:46.203,109523,0.0068,0.4876,0.0047,0.1047,-14
2026-03-27 18:01:35.466,2026-03-27 18:01:47.139,110459,0.0065,0.4428,0.0053,0.1476,-15
2026-03-27 18:01:35.989,2026-03-27 18:01:48.122,111442,0.0045,0.4719,0.0067,0.1171,-16
2026-03-27 18:01:37.048,2026-03-27 18:01:49.131,112451,0.0050,0.4952,0.0054,0.1394,-7
2026-03-27 18:01:38.103,2026-03-27 18:01:49.961,113281,0.0068,0.4549,0.0059,0.1288,-20
2026-03-27 18:01:38.478,2026-03-27 18:01:51.035,114355,0.0044,0.4967,0.0052,0.1125,-13
2026-03-27 18:01:40.902,2026-03-27 18:01:52.105,115425,0.0067,0.4183,0.0052,0.1287,-9
2026-03-27 18:01:41.337,2026-03-27 18:01:53.038,116358,0.0050,0.4673,0.0058,0.1235,-15
2026-03-27 18:01:41.647,2026-03-27 18:01:54.055,117375,0.0054,0.4698,0.0053,0.1477,-17
2026-03-27 18:01:42.020,2026-03-27 18:01:55.226,118546,0.0046,0.4687,0.0059,0.1416,-12
2026-03-27 18:01:43.073,2026-03-27 18:01:56.245,119565,0.0054,0.4430,0.0046,0.1251,-8
2026-03-27 18:01:43.448,2026-03-27 18:01:57.068,120388,0.0054,0.4545,0.0068,0.1044,-20
2026-03-27 18:01:43.822,2026-03-27 18:01:58.236,121556,0.0041,0.4186,0.0051,0.1260,-5
2026-03-27 18:01:44.807,2026-03-27 18:01:59.430,122750,0.0044,0.4557,0.0052,0.1403,-20
2026-03-27 18:01:46.450,2026-03-27 18:02:00.326,123646,0.0046,0.4933,0.0059,0.1020,-5
2026-03-27 18:01:47.992,2026-03-27 18:02:01.525,124845,0.0067,0.4630,0.0051,0.1138,-15
2026-03-27 18:01:48.300,2026-03-27 18:02:02.567,125887,0.0044,0.4720,0.0055,0.1410,-17
2026-03-27 18:01:49.417,2026-03-27 18:02:03.403,126723,0.0066,0.4844,0.0047,0.1076,-16
2026-03-27 18:01:49.728,2026-03-27 18:02:04.263,127583,0.0066,0.4675,0.0063,0.1292,-9
2026-03-27 18:01:50.720,2026-03-27 18:02:05.382,128702,0.0053,0.4790,0.0069,0.1280,-5
2026-03-27 18:01:51.650,2026-03-27 18:02:06.245,129565,0.0043,0.4340,0.0047,0.1218,-8
2026-03-27 18:01:52.268,2026-03-27 18:02:07.407,130727,0.0051,0.4296,0.0063,0.1444,-20
2026-03-27 18:01:53.074,2026-03-27 18:02:08.514,131834,0.0051,0.4180,0.0067,0.1500,-19
2026-03-27 18:01:53.494,2026-03-27 18:02:09.398,132718,0.0066,0.4831,0.0066,0.1080,-9
2026-03-27 18:01:53.891,2026-03-27 18:02:10.256,133576,0.0064,0.4688,0.0048,0.1000,-8
2026-03-27 18:01:54.275,2026-03-27 18:02:11.162,134482,0.0043,0.4102,0.0051,0.1430,-12
2026-03-27 18:01:55.217,2026-03-27 18:02:12.146,135466,0.0069,0.4210,0.0068,0.1375,-10
2026-03-27 18:01:56.110,2026-03-27 18:02:13.055,136375,0.0056,0.4512,0.0045,0.1277,-16
2026-03-27 18:01:56.654,2026-03-27 18:02:14.084,137404,0.0066,0.4343,0.0049,0.1428,-17
2026-03-27 18:01:57.975,2026-03-27 18:02:14.996,138316,0.0043,0.4370,0.0054,0.1144,-15
2026-03-27 18:01:58.970,2026-03-27 18:02:16.178,139498,0.0060,0.4078,0.0058,0.1337,-5
2026-03-27 18:01:59.273,2026-03-27 18:02:17.353,140673,0.0048,0.4997,0.0066,0.1227,-8
2026-03-27 18:02:00.213,2026-03-27 18:02:18.229,141549,0.0057,0.4629,0.0050,0.1047,-19
2026-03-27 18:02:01.682,2026-03-27 18:02:19.416,142736,0.0053,0.4206,0.0046,0.1408,-11
2026-03-27 18:02:02.754,2026-03-27 18:02:20.365,143685,0.0070,0.4498,0.0058,0.1421,-20
2026-03-27 18:02:03.342,2026-03-27 18:02:21.206,144526,0.0047,0.4573,0.0046,0.1329,-17
2026-03-27 18:02:03.833,2026-03-27 18:02:22.387,145707,0.0069,0.4263,0.0059,0.1448,-18
2026-03-27 18:02:04.207,2026-03-27 18:02:23.325,146645,0.0052,0.4182,0.0060,0.1337,-6
2026-03-27 18:02:05.073,2026-03-27 18:02:24.452,147772,0.0055,0.4300,0.0054,0.1204,-14
2026-03-27 18:02:05.569,2026-03-27 18:02:25.413,148733,0.0063,0.4695,0.0064,0.1260,-6
2026-03-27 18:02:06.498,2026-03-27 18:02:26.312,149632,0.0070,0.4674,0.0067,0.1140,-18
2026-03-27 18:02:06.809,2026-03-27 18:02:27.170,150490,0.0049,0.4663,0.0051,0.1109,-10
2026-03-27 18:02:07.736,2026-03-27 18:02:28.009,151329,0.0049,0.4752,0.0062,0.1435,-9
2026-03-27 18:02:08.048,2026-03-27 18:02:29.156,152476,0.0050,0.4364,0.0059,0.1393,-7
2026-03-27 18:02:09.647,2026-03-27 18:02:30.126,153446,0.0048,0.4909,0.0059,0.1114,-15
2026-03-27 18:02:10.004,2026-03-27 18:02:31.277,154597,0.0065,0.4693,0.0049,0.1351,-20
2026-03-27 18:02:11.357,2026-03-27 18:02:32.365,155685,0.0049,0.4721,0.0058,0.1239,-20
2026-03-27 18:02:11.916,2026-03-27 18:02:33.362,156682,0.0067,0.4461,0.0041,0.1416,-10
2026-03-27 18:02:12.756,2026-03-27 18:02:34.374,157694,0.0043,0.4558,0.0047,0.1380,-12
2026-03-27 18:02:13.503,2026-03-27 18:02:35.361,158681,0.0042,0.4629,0.0064,0.1261,-5
2026-03-27 18:02:14.666,2026-03-27 18:02:36.229,159549,0.0059,0.4140,0.0042,0.1377,-11
2026-03-27 18:02:15.035,2026-03-27 18:02:37.235,160555,0.0068,0.4322,0.0041,0.1194,-6
2026-03-27 18:02:16.026,2026-03-27 18:02:38.434,161754,0.0067,0.4496,0.0063,0.1053,-14
2026-03-27 18:02:16.517,2026-03-27 18:02:39.585,162905,0.0063,0.4723,0.0059,0.1078,-11
2026-03-27 18:02:17.025,2026-03-27 18:02:40.713,164033,0.0050,0.4899,0.0046,0.1071,-20
2026-03-27 18:02:17.489,2026-03-27 18:02:41.569,164889,0.0070,0.4181,0.0048,0.1495,-6
2026-03-27 18:02:17.794,2026-03-27 18:02:42.723,166043,0.0052,0.4466,0.0042,0.1230,-9
2026-03-27 18:02:18.480,2026-03-27 18:02:43.860,167180,0.0068,0.4311,0.0068,0.1018,-20
2026-03-27 18:02:18.789,2026-03-27 18:02:45.027,168347,0.0062,0.4841,0.0043,0.1311,-6
2026-03-27 18:02:19.315,2026-03-27 18:02:46.021,169341,0.0053,0.4613,0.0066,0.1238,-17
2026-03-27 18:02:19.861,2026-03-27 18:02:47.114,170434,0.0057,0.4228,0.0057,0.1497,-17
2026-03-27 18:02:20.565,2026-03-27 18:02:48.070,171390,0.0059,0.4363,0.0050,0.1311,-15
2026-03-27 18:02:21.079,2026-03-27 18:02:49.135,172455,0.0051,0.4181,0.0058,0.1193,-13
2026-03-27 18:02:23.654,2026-03-27 18:02:50.176,173496,0.0068,0.4059,0.0063,0.1389,-11
2026-03-27 18:02:24.562,2026-03-27 18:02:50.985,174305,0.0060,0.4528,0.0049,0.1312,-19
2026-03-27 18:02:25.058,2026-03-27 18:02:51.985,175305,0.0063,0.4029,0.0043,0.1431,-19
2026-03-27 18:02:26.947,2026-03-27 18:02:53.127,176447,0.0051,0.4753,0.0057,0.1444,-9
2026-03-27 18:02:27.819,2026-03-27 18:02:54.166,177486,0.0069,0.4905,0.0068,0.1370,-20
2026-03-27 18:02:28.920,2026-03-27 18:02:55.185,178505,0.0043,0.4445,0.0048,0.1047,-12
2026-03-27 18:02:30.532,2026-03-27 18:02:56.075,179395,0.0066,0.4045,0.0040,0.1055,-14
2026-03-27 18:02:30.996,2026-03-27 18:02:56.914,180234,0.0058,0.4905,0.0046,0.1321,-12
2026-03-27 18:02:31.361,2026-03-27 18:02:57.874,181194,0.0049,0.4239,0.0044,0.1434,-10
2026-03-27 18:02:32.471,2026-03-27 18:02:58.684,182004,0.0051,0.4109,0.0059,0.1372,-15
2026-03-27 18:02:33.903,2026-03-27 18:02:59.719,183039,0.0061,0.4182,0.0067,0.1024,-16
2026-03-27 18:02:34.275,2026-03-27 18:03:00.639,183959,0.0044,0.4114,0.0059,0.1295,-8
2026-03-27 18:02:35.576,2026-03-27 18:03:01.751,185071,0.0049,0.4648,0.0057,0.1030,-14
2026-03-27 18:02:36.631,2026-03-27 18:03:02.859,186179,0.0067,0.4823,0.0045,0.1302,-7
2026-03-27 18:02:38.847,2026-03-27 18:03:04.034,187354,0.0047,0.4139,0.0054,0.1409,-18
2026-03-27 18:02:39.819,2026-03-27 18:03:05.023,188343,0.0041,0.4862,0.0049,0.1003,-7
2026-03-27 18:02:42.238,2026-03-27 18:03:06.073,189393,0.0045,0.4985,0.0044,0.1235,-8
2026-03-27 18:02:44.250,2026-03-27 18:03:07.060,190380,0.0046,0.4624,0.0043,0.1196,-16
2026-03-27 18:02:44.561,2026-03-27 18:03:07.888,191208,0.0050,0.4513,0.0052,0.1236,-20
2026-03-27 18:02:44.997,2026-03-27 18:03:08.779,192099,0.0063,0.4754,0.0057,0.1251,-19
2026-03-27 18:02:45.431,2026-03-27 18:03:09.944,193264,0.0052,0.4511,0.0058,0.1458,-17
2026-03-27 18:02:47.264,2026-03-27 18:03:11.066,194386,0.0052,0.4379,0.0056,0.1428,-10
2026-03-27 18:02:47.755,2026-03-27 18:03:11.964,195284,0.0070,0.4489,0.0047,0.1255,-10
2026-03-27 18:02:48.608,2026-03-27 18:03:12.938,196258,0.0066,0.4025,0.0057,0.1237,-9
2026-03-27 18:02:49.479,2026-03-27 18:03:14.080,197400,0.0053,0.4530,0.0048,0.1278,-8
2026-03-27 18:02:49.912,2026-03-27 18:03:15.169,198489,0.0067,0.4213,0.0061,0.1404,-20
2026-03-27 18:02:50.392,2026-03-27 18:03:16.085,199405,0.0057,0.4235,0.0061,0.1348,-11
2026-03-27 18:02:50.948,2026-03-27 18:03:17.193,200513,0.0070,0.4121,0.0059,0.1004,-19
2026-03-27 18:02:53.350,2026-03-27 18:03:18.042,201362,0.0046,0.4564,0.0062,0.1295,-16
2026-03-27 18:02:53.752,2026-03-27 18:03:18.971,202291,0.0063,0.4046,0.0044,0.1249,-9
2026-03-27 18:02:54.125,2026-03-27 18:03:19.785,203105,0.0066,0.4103,0.0044,0.1149,-19
2026-03-27 18:02:54.498,2026-03-27 18:03:20.693,204013,0.0063,0.4147,0.0058,0.1455,-11
2026-03-27 18:02:54.993,2026-03-27 18:03:21.679,204999,0.0061,0.4808,0.0043,0.1475,-5
2026-03-27 18:02:56.795,2026-03-27 18:03:22.488,205808,0.0057,0.4504,0.0056,0.1408,-11
2026-03-27 18:02:57.482,2026-03-27 18:03:23.497,206817,0.0041,0.4480,0.0041,0.1486,-17
2026-03-27 18:02:58.293,2026-03-27 18:03:24.681,208001,0.0044,0.4581,0.0060,0.1350,-9
2026-03-27 18:03:00.223,2026-03-27 18:03:25.654,208974,0.0042,0.4868,0.0049,0.1372,-18
2026-03-27 18:03:02.553,2026-03-27 18:03:26.532,209852,0.0062,0.4042,0.0068,0.1263,-8
2026-03-27 18:03:04.664,2026-03-27 18:03:27.558,210878,0.0067,0.4165,0.0065,0.1032,-5
2026-03-27 18:03:04.976,2026-03-27 18:03:28.426,211746,0.0060,0.4692,0.0067,0.1417,-6
2026-03-27 18:03:08.062,2026-03-27 18:03:29.391,212711,0.0064,0.4175,0.0052,0.1481,-11
2026-03-27 18:03:08.976,2026-03-27 18:03:30.292,213612,0.0069,0.4036,0.0064,0.1429,-6
2026-03-27 18:03:09.470,2026-03-27 18:03:31.359,214679,0.0049,0.4340,0.0064,0.1223,-10
2026-03-27 18:03:12.100,2026-03-27 18:03:32.316,215636,0.0045,0.4438,0.0065,0.1083,-11
2026-03-27 18:03:12.537,2026-03-27 18:03:33.178,216498,0.0059,0.4779,0.0052,0.1431,-10
2026-03-27 18:03:12.968,2026-03-27 18:03:34.125,217445,0.0056,0.4377,0.0067,0.1100,-14
2026-03-27 18:03:13.466,2026-03-27 18:03:34.950,218270,0.0041,0.4978,0.0042,0.1228,-15
2026-03-27 18:03:14.895,2026-03-27 18:03:35.982,219302,0.0061,0.4828,0.0049,0.1301,-17
2026-03-27 18:03:17.371,2026-03-27 18:03:37.171,220491,0.0050,0.4237,0.0045,0.1416,-13
2026-03-27 18:03:18.552,2026-03-27 18:03:38.036,221356,0.0054,0.4837,0.0046,0.1201,-12
2026-03-27 18:03:19.111,2026-03-27 18:03:38.870,222190,0.0057,0.4304,0.0059,0.1485,-19
2026-03-27 18:03:20.025,2026-03-27 18:03:39.684,223004,0.0057,0.4748,0.0068,0.1216,-16
2026-03-27 18:03:21.093,2026-03-27 18:03:40.719,224039,0.0068,0.4791,0.0059,0.1054,-11
2026-03-27 18:03:21.529,2026-03-27 18:03:41.853,225173,0.0059,0.4283,0.0067,0.1205,-9
2026-03-27 18:03:22.029,2026-03-27 18:03:42.678,225998,0.0040,0.4774,0.0059,0.1215,-13
2026-03-27 18:03:23.239,2026-03-27 18:03:43.610,226930,0.0056,0.4354,0.0061,0.1336,-16
2026-03-27 18:03:23.707,2026-03-27 18:03:44.494,227814,0.0052,0.4108,0.0040,0.1444,-16
2026-03-27 18:03:25.996,2026-03-27 18:03:45.439,228759,0.0041,0.4847,0.0062,0.1155,-14
2026-03-27 18:03:26.556,2026-03-27 18:03:46.414,229734,0.0041,0.4564,0.0062,0.1317,-7
2026-03-27 18:03:27.360,2026-03-27 18:03:47.319,230639,0.0064,0.4887,0.0061,0.1288,-15
2026-03-27 18:03:29.773,2026-03-27 18:03:48.263,231583,0.0046,0.4068,0.0068,0.1074,-5
2026-03-27 18:03:30.331,2026-03-27 18:03:49.082,232402,0.0047,0.4329,0.0044,0.1272,-7
2026-03-27 18:03:31.877,2026-03-27 18:03:50.158,233478,0.0058,0.4389,0.0042,0.1249,-12
2026-03-27 18:03:32.309,2026-03-27 18:03:51.226,234546,0.0053,0.4757,0.0050,0.1157,-18
2026-03-27 18:03:34.111,2026-03-27 18:03:52.166,235486,0.0058,0.4472,0.0061,0.1445,-17
2026-03-27 18:03:34.487,2026-03-27 18:03:53.179,236499,0.0046,0.4615,0.0061,0.1122,-15
2026-03-27 18:03:35.856,2026-03-27 18:03:54.174,237494,0.0056,0.4619,0.0051,0.1498,-7
2026-03-27 18:03:36.646,2026-03-27 18:03:55.234,238554,0.0060,0.4447,0.0050,0.1367,-12
2026-03-27 18:03:37.021,2026-03-27 18:03:56.157,239477,0.0067,0.4428,0.0043,0.1308,-6
2026-03-27 18:03:37.513,2026-03-27 18:03:57.300,240620,0.0053,0.4618,0.0049,0.1257,-17
2026-03-27 18:03:38.856,2026-03-27 18:03:58.185,241505,0.0066,0.4672,0.0045,0.1469,-20
2026-03-27 18:03:39.353,2026-03-27 18:03:59.292,242612,0.0067,0.4390,0.0058,0.1277,-5
2026-03-27 18:03:39.725,2026-03-27 18:04:00.431,243751,0.0043,0.4230,0.0069,0.1094,-16
2026-03-27 18:03:40.223,2026-03-27 18:04:01.436,244756,0.0067,0.4005,0.0048,0.1395,-17
2026-03-27 18:03:40.660,2026-03-27 18:04:02.447,245767,0.0066,0.4369,0.0055,0.1152,-5
2026-03-27 18:03:41.465,2026-03-27 18:04:03.502,246822,0.0064,0.4242,0.0041,0.1479,-9
2026-03-27 18:03:43.952,2026-03-27 18:04:04.579,247899,0.0045,0.4319,0.0055,0.1248,-9
